,relative_humidity_2m
12652,99.095825
12653,100.0
12654,100.0
12655,98.49926
12656,97.61365
12657,96.737724
12658,84.28462
12659,76.205
12660,75.6961
12661,68.68406
12662,65.6074
12663,66.40137
12664,66.21981
12665,65.20858
12666,84.48764
12667,79.61853
12668,93.59925
12669,95.2928
12670,96.151855
12671,97.60477
12672,96.163155
12673,96.4445
12674,96.441864
12675,95.28935
12676,98.19947
12677,98.19947
12678,98.79424
12679,96.73407
12680,91.6633
12681,78.76059
12682,73.442604
12683,71.78991
12684,62.957603
12685,62.809155
12686,63.773407
12687,61.636074
12688,59.85444
12689,64.72967
12690,82.706955
12691,83.616425
12692,86.621284
12693,91.383934
12694,93.594635
12695,94.72407
12696,93.58301
12697,94.72407
12698,95.87192
12699,100.0
12700,100.0
12701,98.505394
12702,99.099525
12703,98.21014
12704,95.30998
12705,84.08949
12706,80.24317
12707,73.53521
12708,69.13214
12709,64.168915
12710,90.97246
12711,84.94252
12712,88.21122
12713,85.3577
12714,87.15469
12715,92.5019
12716,94.17227
12717,95.5877
12718,95.874916
12719,97.91458
12720,95.87038
12721,95.87344
12722,94.15531
12723,92.46943
12724,93.01793
12725,93.01283
12726,94.13399
12727,91.621284
12728,83.25656
12729,73.72108
12730,66.56345
12731,64.5226
12732,63.096058
12733,62.925068
12734,59.546265
12735,59.93453
12736,61.890823
12737,78.85157
12738,87.21266
12739,91.41774
12740,92.21523
12741,93.04815
12742,95.592545
12743,97.326805
12744,95.02702
12745,93.60388
12746,92.75484
12747,92.47212
12748,94.1468
12749,93.859955
12750,93.85548
12751,91.073204
12752,85.51072
12753,77.73816
12754,72.233795
12755,67.96753
12756,69.20899
12757,69.42894
12758,63.461273
12759,62.726646
12760,61.613934
12761,65.13476
12762,90.35449
12763,94.18495
12764,95.882484
12765,95.594154
12766,97.035866
12767,97.61892
12768,96.724396
12769,97.60477
12770,98.49534
12771,98.496445
12772,98.496445
12773,98.19947
12774,97.02048
12775,96.73289
12776,92.47212
12777,85.77594
12778,86.53254
12779,82.53033
12780,87.58197
12781,75.41802
12782,66.472466
12783,65.12537
12784,64.353874
12785,64.68594
12786,74.37291
12787,74.232445
12788,77.17624
12789,76.887215
12790,81.90829
12791,83.640945
12792,88.5797
12793,92.96713
12794,96.12193
12795,97.88488
12796,98.18736
12797,99.08863
12798,99.08765
12799,95.83072
12800,86.250626
12801,77.29576
12802,67.91862
12803,60.659794
12804,61.458363
12805,57.78342
12806,56.85284
12807,57.421913
12808,61.14286
12809,64.15213
12810,68.73215
12811,74.56708
12812,81.051544
12813,87.89951
12814,92.48567
12815,95.58931
12816,93.8733
12817,94.148926
12818,94.41998
12819,94.98318
12820,96.13479
12821,96.717155
12822,95.84144
12823,92.15614
12824,82.9633
12825,73.4375
12826,70.48346
12827,66.686104
12828,62.339363
12829,59.92313
12830,59.980118
12831,61.370956
12832,73.80486
12833,79.24593
12834,83.31923
12835,86.57467
12836,88.933174
12837,90.271904
12838,92.19279
12839,92.17871
12840,88.10304
12841,87.81848
12842,88.33014
12843,88.850624
12844,89.11457
12845,90.73447
12846,91.00896
12847,88.5918
12848,82.69312
12849,74.75413
12850,70.91535
12851,67.51548
12852,64.14651
12853,59.74021
12854,95.64693
12855,85.15168
12856,80.69618
12857,80.17054
12858,87.88676
12859,100.0
12860,100.0
12861,100.0
12862,100.0
12863,100.0
12864,100.0
12865,100.0
12866,98.20012
12867,98.19676
12868,98.4925
12869,98.192085
12870,97.59404
12871,97.01385
12872,90.24758
12873,86.8282
12874,81.86139
12875,69.952034
12876,82.57771
12877,67.61413
12878,59.059643
12879,75.78254
12880,76.89463
12881,87.11429
12882,100.0
12883,100.0
12884,100.0
12885,100.0
12886,97.30289
12887,97.89354
12888,100.0
12889,100.0
12890,100.0
12891,100.0
12892,100.0
12893,100.0
12894,100.0
12895,98.18937
12896,92.41757
12897,82.452965
12898,71.44201
12899,66.53446
12900,67.06474
12901,66.69617
12902,64.8328
12903,61.85769
12904,58.129932
12905,60.494884
12906,76.54702
12907,81.72607
12908,85.50068
12909,87.57757
12910,93.571335
12911,96.43662
12912,100.0
12913,97.30693
12914,97.6003
12915,97.300865
12916,97.29993
12917,97.29889
12918,97.59314
12919,96.71108
12920,95.84605
12921,92.16182
12922,81.24783
12923,75.17996
12924,73.60315
12925,69.56993
12926,66.38114
12927,65.76222
12928,64.65437
12929,69.17292
12930,83.313576
12931,85.50068
12932,86.490166
12933,89.394684
12934,90.21273
12935,91.8675
12936,94.67172
12937,97.89276
12938,95.81836
12939,100.0
12940,100.0
12941,100.0
12942,100.0
12943,97.29787
12944,94.4077
12945,88.91361
12946,78.17693
12947,73.69589
12948,75.77472
12949,85.530785
12950,86.31742
12951,79.66598
12952,85.04396
12953,93.03806
12954,94.70091
12955,95.55028
12956,96.12909
12957,97.00608
12958,97.004974
12959,97.300865
12960,100.0
12961,100.0
12962,98.18736
12963,100.0
12964,100.0
12965,100.0
12966,100.0
12967,97.58864
12968,90.74442
12969,85.71654
12970,79.0938
12971,75.22007
12972,77.29576
12973,75.71971
12974,74.96664
12975,74.47683
12976,77.22115
12977,84.01301
12978,81.73841
12979,88.056854
12980,100.0
12981,96.70251
12982,96.69638
12983,97.00053
12984,97.88488
12985,98.18871
12986,99.08969
12987,99.392296
12988,99.392555
12989,100.0
12990,100.0
12991,100.0
12992,100.0
12993,100.0
12994,100.0
12995,100.0
12996,88.60793
12997,91.108315
12998,92.73911
12999,81.30466
13000,71.96109
13001,73.45443
13002,82.04876
13003,89.71178
13004,89.977425
13005,85.74131
13006,100.0
13007,100.0
13008,100.0
13009,100.0
13010,100.0
13011,100.0
13012,100.0
13013,100.0
13014,100.0
13015,98.49475
13016,93.00529
13017,86.80981
13018,78.42277
13019,69.66419
13020,63.55027
13021,59.21421
13022,61.75799
13023,78.35604
13024,66.92021
13025,79.04116
13026,83.07318
13027,89.202934
13028,88.37938
13029,89.98098
13030,90.25458
13031,93.57364
13032,100.0
13033,98.185974
13034,98.78696
13035,99.088326
13036,99.39097
13037,98.78744
13038,98.18662
13039,97.89043
13040,96.71352
13041,91.037994
13042,85.99307
13043,84.21431
13044,84.94553
13045,80.25565
13046,74.95852
13047,69.17292
13048,67.29697
13049,68.73057
13050,75.88786
13051,79.502655
13052,80.189285
13053,79.46149
13054,86.23625
13055,92.72335
13056,95.26165
13057,97.895905
13058,97.895096
13059,98.19075
13060,99.08934
13061,99.08903
13062,99.08969
13063,96.12624
13064,88.59585
13065,78.36558
13066,67.13035
13067,59.648083
13068,55.017735
13069,51.27189
13070,51.005173
13071,51.76489
13072,52.989452
13073,54.232395
13074,61.557613
13075,71.168884
13076,73.96334
13077,80.46835
13078,86.50903
13079,89.95598
13080,88.850624
13081,91.01863
13082,94.09964
13083,96.11908
13084,98.18871
13085,96.127655
13086,93.54321
13087,92.141975
13088,85.96868
13089,75.37815
13090,67.56372
13091,62.96587
13092,64.02478
13093,62.990147
13094,63.558083
13095,61.901867
13096,60.015404
13097,93.32911
13098,87.37817
13099,90.83338
13100,91.91711
13101,94.428085
13102,95.27728
13103,96.13904
13104,94.985016
13105,95.85213
13106,97.31088
13107,97.01606
13108,94.985016
13109,94.40979
13110,93.83758
13111,91.87923
13112,87.04206
13113,79.57775
13114,73.74623
13115,70.425285
13116,69.35337
13117,63.9784
13118,59.44477
13119,69.888756
13120,85.32229
13121,90.56591
13122,88.890045
13123,92.17027
13124,94.69892
13125,95.26513
13126,95.83988
13127,97.00608
13128,100.0
13129,100.0
13130,100.0
13131,100.0
13132,100.0
13133,100.0
13134,100.0
13135,100.0
13136,97.315865
13137,93.02546
13138,94.15105
13139,87.12781
13140,70.34233
13141,64.61429
13142,64.51953
13143,61.236996
13144,84.35452
13145,92.23201
13146,85.20003
13147,97.027084
13148,97.01937
13149,96.43662
13150,96.14334
13151,97.31088
13152,98.20082
13153,98.198814
13154,98.49364
13155,98.49082
13156,98.78924
13157,97.89276
13158,96.418144
13159,94.97028
13160,89.40221
13161,82.1957
13162,75.84864
13163,70.68996
13164,73.375
13165,73.40036
13166,74.8109
13167,80.77342
13168,99.70319
13169,100.0
13170,100.0
13171,100.0
13172,100.0
13173,100.0
13174,100.0
13175,100.0
13176,97.30289
13177,98.19411
13178,97.59761
13179,97.89276
13180,100.0
13181,96.40619
13182,100.0
13183,100.0
13184,96.422104
13185,96.435295
13186,88.35071
13187,77.42025
13188,79.753136
13189,79.30102
13190,75.40209
13191,76.09636
13192,80.52729
13193,82.96912
13194,85.50068
13195,91.59717
13196,95.26337
13197,96.71352
13198,97.003876
13199,97.29585
13200,100.0
13201,100.0
13202,100.0
13203,100.0
13204,100.0
13205,100.0
13206,100.0
13207,100.0
13208,100.0
13209,100.0
13210,100.0
13211,100.0
13212,100.0
13213,94.722145
13214,88.707954
13215,85.60064
13216,83.7249
13217,89.18
13218,93.27572
13219,97.00275
13220,95.83072
13221,96.415474
13222,97.003876
13223,97.8896
13224,97.88567
13225,98.18459
13226,98.48347
13227,98.78379
13228,98.78379
13229,98.78469
13230,98.78518
13231,98.48628
13232,93.81508
13233,85.47049
13234,79.34231
13235,75.481636
13236,71.02328
13237,67.69213
13238,68.416534
13239,68.22693
13240,87.64706
13241,85.565796
13242,87.3605
13243,89.69348
13244,92.70226
13245,95.25644
13246,96.70982
13247,97.89043
13248,97.59314
13249,97.89198
13250,98.489136
13251,98.78784
13252,98.78648
13253,98.48347
13254,100.0
13255,96.691444
13256,91.826324
13257,88.31361
13258,76.970505
13259,70.65326
13260,72.588165
13261,66.51293
13262,68.047844
13263,64.27973
13264,62.739933
13265,65.23135
13266,71.96109
13267,77.19119
13268,79.00317
13269,85.94913
13270,91.56991
13271,94.095314
13272,95.25992
13273,97.60208
13274,98.19546
13275,97.89746
13276,98.78972
13277,98.78648
13278,98.78518
13279,96.996056
13280,91.00896
13281,82.91087
13282,76.04184
13283,69.99785
13284,70.62573
13285,66.38114
13286,61.35795
13287,59.797375
13288,59.272007
13289,68.712906
13290,87.16808
13291,87.09631
13292,91.63335
13293,94.13186
13294,96.13904
13295,97.30889
13296,96.13338
13297,97.009415
13298,96.418144
13299,95.83072
13300,94.67172
13301,92.959465
13302,91.83812
13303,89.91292
13304,85.15892
13305,77.851395
13306,72.50977
13307,70.42809
13308,73.98759
13309,66.57354
13310,62.93594
13311,61.13921
13312,63.267685
13313,71.83053
13314,77.08336
13315,92.746994
13316,94.704765
13317,95.84299
13318,96.714714
13319,97.300865
13320,96.418144
13321,96.415474
13322,94.3852
13323,93.81054
13324,94.37903
13325,95.53221
13326,94.37903
13327,93.24388
13328,86.19293
13329,78.5485
13330,72.93821
13331,67.761375
13332,65.73129
13333,62.027348
13334,61.00461
13335,84.33842
13336,82.30409
13337,76.57762
13338,84.460495
13339,86.74514
13340,89.398476
13341,92.139145
13342,92.69168
13343,94.38932
13344,93.22911
13345,93.226654
13346,93.21925
13347,94.93319
13348,95.51238
13349,96.39015
13350,96.98038
13351,93.21183
13352,84.110695
13353,74.344795
13354,66.16675
13355,61.838707
13356,62.459316
13357,61.290806
13358,59.92401
13359,66.58512
13360,66.79968
13361,80.75372
13362,100.0
13363,100.0
13364,100.0
13365,100.0
13366,100.0
13367,100.0
13368,92.95435
13369,92.38179
13370,94.65408
13371,96.695175
13372,98.18056
13373,97.87856
13374,98.17714
13375,95.22837
13376,84.88284
13377,77.10107
13378,70.279816
13379,66.71902
13380,65.933815
13381,62.65661
13382,61.072018
13383,58.83286
13384,60.259315
13385,72.48891
13386,80.36116
13387,81.67647
13388,87.01485
13389,90.52204
13390,93.859955
13391,96.14616
13392,91.56991
13393,92.4011
13394,93.51729
13395,94.07368
13396,94.63834
13397,95.212555
13398,94.62846
13399,92.07058
13400,84.60165
13401,77.09351
13402,69.68947
13403,65.116615
13404,61.512913
13405,58.827576
13406,58.55956
13407,71.71902
13408,71.30344
13409,63.623657
13410,69.635925
13411,76.06525
13412,78.09749
13413,81.68889
13414,85.6967
13415,86.19293
13416,88.01887
13417,88.259766
13418,89.60128
13419,91.52418
13420,92.923485
13421,93.77425
13422,94.058464
13423,90.42322
13424,82.86994
13425,75.31421
13426,70.57049
13427,65.76222
13428,68.090164
13429,64.74896
13430,63.525932
13431,62.405117
13432,76.22816
13433,74.43858
13434,77.22115
13435,82.18965
13436,88.61195
13437,91.328156
13438,94.12543
13439,95.268616
13440,96.726845
13441,97.31088
13442,97.60117
13443,97.300865
13444,97.29787
13445,96.70742
13446,93.234024
13447,94.086685
13448,91.826324
13449,95.27034
13450,93.03055
13451,87.629715
13452,73.34958
13453,66.78668
13454,60.907635
13455,60.350266
13456,86.09
13457,90.582695
13458,86.57467
13459,89.42852
13460,92.43127
13461,92.41212
13462,94.39747
13463,95.24941
13464,100.0
13465,100.0
13466,100.0
13467,100.0
13468,96.99828
13469,100.0
13470,100.0
13471,97.00053
13472,93.828545
13473,87.285034
13474,81.01326
13475,79.149284
13476,75.38616
13477,69.85863
13478,65.14619
13479,64.18896
13480,63.031033
13481,66.7291
13482,85.3071
13483,89.46594
13484,84.187126
13485,90.77421
13486,94.116844
13487,94.106094
13488,94.11254
13489,92.96455
13490,94.091
13491,93.79923
13492,93.79246
13493,93.21925
13494,94.0715
13495,91.268715
13496,86.45235
13497,79.98402
13498,76.27494
13499,75.18797
13500,80.53384
13501,71.86353
13502,71.01421
13503,82.50065
13504,85.78581
13505,92.21242
13506,92.76528
13507,95.003334
13508,100.0
13509,100.0
13510,100.0
13511,100.0
13512,100.0
13513,100.0
13514,100.0
13515,100.0
13516,96.11908
13517,97.29489
13518,100.0
13519,100.0
13520,100.0
13521,99.696526
13522,100.0
13523,94.12114
13524,94.716354
13525,89.49206
13526,87.10079
13527,87.12781
13528,85.81529
13529,94.70862
13530,100.0
13531,100.0
13532,100.0
13533,97.30289
13534,97.30289
13535,93.22911
13536,100.0
13537,97.30492
13538,100.0
13539,96.99828
13540,100.0
13541,98.18871
13542,98.486855
13543,97.59491
13544,92.69962
13545,80.44865
13546,72.03106
13547,66.0959
13548,67.07022
13549,64.947716
13550,61.579975
13551,58.757603
13552,58.40741
13553,61.257202
13554,70.33311
13555,74.89371
13556,78.512856
13557,79.40647
13558,82.333015
13559,85.379395
13560,86.16882
13561,89.33792
13562,92.07058
13563,92.90025
13564,90.37148
13565,88.727135
13566,89.269196
13567,87.14569
13568,83.80838
13569,81.09516
13570,77.33085
13571,73.78689
13572,71.82792
13573,69.57937
13574,70.86065
13575,68.84603
13576,67.63293
13577,68.0283
13578,73.42055
13579,81.9634
13580,86.76368
13581,88.069466
13582,89.390915
13583,92.119255
13584,91.81153
13585,92.07634
13586,92.05906
13587,91.487366
13588,91.76398
13589,91.19914
13590,90.36799
13591,89.55285
13592,82.781746
13593,74.32819
13594,69.02941
13595,67.83173
13596,73.30983
13597,71.01421
13598,71.86353
13599,70.42809
13600,66.98464
13601,68.16843
13602,79.78695
13603,86.76368
13604,90.21975
13605,92.42854
13606,92.97475
13607,93.81054
13608,91.82927
13609,92.38459
13610,94.94064
13611,96.1032
13612,96.1018
13613,92.646454
13614,90.40947
13615,88.5107
13616,82.32097
13617,77.06336
13618,74.344795
13619,69.48476
13620,70.97774
13621,67.13035
13622,63.854053
13623,63.116215
13624,62.58006
13625,64.63329
13626,70.634895
13627,77.40539
13628,80.2026
13629,83.3909
13630,85.67677
13631,87.753975
13632,89.09135
13633,90.44379
13634,91.54254
13635,93.22168
13636,93.79013
13637,93.50545
13638,92.37625
13639,89.62721
13640,84.638885
13641,79.01716
13642,74.00515
13643,69.53211
13644,68.21719
13645,65.92658
13646,62.339363
13647,84.35989
13648,93.92639
13649,91.71386
13650,91.94318
13651,97.33071
13652,100.0
13653,100.0
13654,100.0
13655,100.0
13656,93.23897
13657,95.83533
13658,96.415474
13659,97.00053
13660,96.99828
13661,96.996056
13662,96.99383
13663,96.1119
13664,93.24143
13665,86.96464
13666,78.491425
13667,77.89521
13668,66.80345
13669,61.50172
13670,62.085796
13671,67.94985
13672,66.12663
13673,75.46578
13674,81.769264
13675,82.39917
13676,85.41495
13677,89.099075
13678,93.80147
13679,100.0
13680,94.953674
13681,93.24388
13682,93.22911
13683,92.654465
13684,93.49359
13685,92.35411
13686,94.92198
13687,91.518074
13688,84.83034
13689,75.861275
13690,67.056335
13691,63.93812
13692,57.751278
13693,49.985157
13694,45.819923
13695,43.47646
13696,44.34169
13697,46.18685
13698,57.09424
13699,59.719505
13700,61.027893
13701,72.59025
13702,78.289986
13703,82.67507
13704,83.4426
13705,84.96672
13706,87.325485
13707,88.93465
13708,90.0285
13709,91.419174
13710,91.41603
13711,89.20762
13712,83.46541
13713,72.90345
13714,68.133514
13715,67.76257
13716,63.693024
13717,63.56107
13718,62.448315
13719,60.29697
13720,58.722588
13721,60.46077
13722,66.06514
13723,70.822174
13724,74.05752
13725,74.96178
13726,80.85247
13727,85.621826
13728,90.14601
13729,92.35691
13730,94.63636
13731,95.50575
13732,95.50408
13733,95.502426
13734,94.920105
13735,92.630394
13736,85.33353
13737,75.201645
13738,74.344795
13739,68.65328
13740,67.23703
13741,63.040123
13742,61.847954
13743,61.680244
13744,63.50548
13745,73.47986
13746,78.429855
13747,81.682686
13748,84.92466
13749,87.788414
13750,89.91651
13751,89.9021
13752,90.986305
13753,90.43351
13754,89.616135
13755,89.33411
13756,87.98071
13757,86.90959
13758,86.11066
13759,86.12038
13760,84.58031
13761,79.39266
13762,72.36958
13763,68.26083
13764,72.869125
13765,65.92352
13766,63.181213
13767,62.273407
13768,63.765167
13769,67.98913
13770,77.04583
13771,80.488045
13772,85.47554
13773,87.80133
13774,86.221825
13775,87.52072
13776,85.63685
13777,87.46792
13778,88.52698
13779,88.52291
13780,90.97007
13781,88.79113
13782,88.52698
13783,88.26808
13784,86.16402
13785,79.92356
13786,75.505905
13787,75.306175
13788,76.44712
13789,70.98687
13790,73.36101
13791,100.0
13792,100.0
13793,100.0
13794,100.0
13795,100.0
13796,100.0
13797,100.0
13798,100.0
13799,100.0
13800,100.0
13801,96.70498
13802,92.651794
13803,96.697586
13804,96.991585
13805,97.88488
13806,98.18459
13807,97.29283
13808,95.538795
13809,91.01543
13810,79.20411
13811,67.99197
13812,63.682262
13813,63.00749
13814,66.279274
13815,69.31881
13816,71.49592
13817,72.99849
13818,80.78605
13819,88.0863
13820,91.32504
13821,89.686195
13822,92.139145
13823,92.68638
13824,89.64204
13825,89.91651
13826,91.8352
13827,93.80379
13828,96.698875
13829,98.4846
13830,98.18397
13831,94.37492
13832,86.68934
13833,80.17598
13834,71.81009
13835,64.979164
13836,68.27056
13837,60.52896
13838,61.369137
13839,61.591133
13840,73.78812
13841,73.72946
13842,84.80227
13843,88.6561
13844,90.237175
13845,94.13826
13846,96.43793
13847,100.0
13848,93.27572
13849,93.552605
13850,95.258125
13851,94.67949
13852,91.846924
13853,93.52438
13854,91.545555
13855,88.815
13856,87.25823
13857,82.47089
13858,79.39038
13859,76.22047
13860,71.865974
13861,65.5249
13862,66.05679
13863,79.47244
13864,80.90177
13865,85.520744
13866,100.0
13867,100.0
13868,100.0
13869,100.0
13870,100.0
13871,100.0
13872,100.0
13873,100.0
13874,100.0
13875,95.242455
13876,100.0
13877,100.0
13878,100.0
13879,100.0
13880,97.29993
13881,92.696976
13882,87.01937
13883,77.99702
13884,87.29394
13885,78.96468
13886,78.24883
13887,74.26229
13888,69.65476
13889,68.51011
13890,74.94233
13891,78.512856
13892,86.490166
